"user_id","rec_anime_id"
"9226","86, 17249, 28669"
"9229","2012, 687, 288"
"9231","5753, 1794, 24273"
"9232","2920, 1558, 3105"
"9233","1924, 2920, 1481"
"9234","8097, 2284, 13245"
"9235","8245, 6465, 1845"
"9236","4388, 3776, 2574"
"9237","1924, 1792, 2920"
"9238","9917, 2012, 12711"
"9239","10263, 3437, 17249"
"9240","2284, 14685, 3072"
"9241","3196, 1925, 1923"
"9242","31050, 10263, 17249"
"9243","1493, 21575, 13245"
"9245","22695, 31491, 23711"
"9246","1924, 1481, 1558"
"9248","1275, 3396, 14543"
"9249","10263, 1924, 1792"
"9250","8245, 30531, 22013"
"9251","5753, 1925, 1923"
"9253","21575, 12585, 22013"
"9254","2747, 9487, 15839"
"9255","832, 2920, 24273"
"9257","305, 7303, 1853"
"9258","1558, 3105, 4388"
"9259","1399, 5763, 1560"
"9261","30100, 2947, 4443"
"9262","599, 10375, 2863"
"9264","27613, 12585, 31050"
"9265","6465, 1853, 14543"
"9266","3437, 1924, 22695"
"9267","10263, 1792, 1925"
"9268","2291, 305, 1924"
"9269","1924, 2920, 1481"
"9271","7303, 307, 2291"
"9272","3437, 3196, 22695"
"9273","28713, 23249, 30709"
"9275","1558, 3105, 1179"
"9276","28713, 23249, 10090"
"9277","17249, 28495, 693"
"9278","10263, 1924, 2450"
"9279","3254, 1153, 1224"
"9280","1558, 3105, 305"
"9281","10263, 2284, 1792"
"9282","10263, 1924, 1925"
"9283","1558, 3105, 2484"
"9284","32366, 1064, 2978"
"9285","86, 10263, 3437"
"9286","7303, 3868, 930"
"9287","30531, 3129, 6465"
"9288","8245, 30531, 6465"
"9289","86, 1707, 377"
"9290","1792, 32122, 13837"
"9291","5753, 1558, 1623"
"9292","1925, 2920, 1923"
"9293","1924, 2920, 1481"
"9294","7303, 3129, 2506"
"9295","1853, 2688, 31491"
"9296","3196, 3854, 13993"
"9297","6465, 1845, 12027"
"9300","3437, 2284, 1153"
"9301","33221, 11717, 21393"
"9302","4388, 3776, 2574"
"9303","10263, 1924, 930"
"9304","3437, 3196, 1924"
"9306","30825, 9088, 8339"
"9308","1924, 2920, 1481"
"9310","14647, 27629, 24273"
"9311","10263, 1792, 4503"
"9312","10263, 17249, 1924"
"9315","8097, 832, 13993"
"9316","305, 3704, 1558"
"9317","3196, 13993, 2747"
"9318","2871, 8097, 9328"
"9319","31050, 28929, 2818"
"9320","3028, 8361, 2747"
"9321","2871, 31592, 2193"
"9322","1558, 3105, 12361"
"9323","1957, 2709, 2648"
"9325","3854, 2621, 2958"
"9326","2818, 5967, 5968"
"9327","3437, 1493, 3196"
"9328","4388, 11547, 14947"
"9329","3437, 7303, 3196"
"9330","1493, 2525, 21575"
"9331","3196, 1558, 3105"
"9332","2012, 32729, 80"
"9333","1924, 1481, 1759"
"9335","11717, 28511, 13993"
"9337","30825, 10528, 1373"
"9338","8245, 6465, 1853"
"9339","2269, 1906, 3227"
"9340","3625, 10766, 1872"
"9341","1493, 3196, 1924"
"9342","12585, 31050, 1924"
"9343","3437, 1493, 3196"
"9345","10807, 7308, 27613"
"9346","12725, 17249, 1929"
"9347","5763, 4416, 1880"
"9348","31490, 10457, 21597"
"9349","4443, 2193, 28431"
"9350","10263, 1573, 978"
"9351","2920, 4147, 8365"
"9352","11717, 14543, 7122"
"9354","1153, 1386, 12585"
"9355","2291, 3704, 5830"
"9356","13993, 8245, 27613"
"9357","6465, 1853, 1845"
"9359","3019, 1924, 1792"
"9360","3137, 33074, 28869"
"9361","3437, 1493, 3196"
"9362","27613, 12585, 24273"
"9364","1924, 1481, 31050"
"9365","5753, 2284, 22695"
"9366","31491, 1759, 2044"
"9367","4566, 3437, 7303"
"9368","2284, 14685, 1153"
"9369","1228, 6511, 307"
"9371","1925, 1923, 4503"
"9372","2284, 14685, 1153"
"9373","8097, 832, 3196"
"9374","30243, 30825, 175"
"9376","3072, 1558, 3105"
"9377","31050, 1623, 7303"
"9378","305, 7303, 2858"
"9379","1558, 3105, 30845"
"9381","1845, 1924, 1481"
"9383","32034, 9494, 2269"
"9384","10263, 1792, 1481"
"9385","10457, 21597, 1906"
"9386","1658, 5742, 8250"
"9387","8245, 6509, 24371"
"9388","4503, 1560, 2291"
"9389","6465, 1845, 31113"
"9390","9487, 15839, 19857"
"9391","27613, 12585, 24273"
"9392","2291, 305, 1853"
"9393","27613, 24273, 1759"
"9394","6465, 1853, 1845"
"9395","3196, 2920, 1759"
"9396","1558, 31050, 4388"
"9397","1853, 2291, 305"
"9398","21575, 12585, 22013"
"9399","1924, 1481, 1558"
"9400","12585, 31050, 3437"
"9401","2668, 1221, 971"
"9402","17249, 1925, 2920"
"9403","377, 32051, 6714"
"9404","1399, 1560, 28713"
"9405","3437, 8097, 2284"
"9406","17745, 33902, 10827"
"9408","14753, 30458, 80"
"9409","2390, 26019, 32034"
"9410","33221, 24171, 11717"
"9411","7303, 1924, 1481"
"9412","24171, 28869, 23423"
"9413","1493, 2284, 10534"
"9414","28929, 1179, 2818"
"9416","8097, 1493, 2525"
"9417","1380, 8358, 1399"
"9418","2284, 14685, 1153"
"9419","1792, 31117, 7664"
"9420","22695, 22733, 23711"
"9422","3776, 2574, 10263"
"9423","10263, 1792, 1925"
"9424","2284, 14685, 1153"
"9425","8245, 22013, 11717"
"9426","3259, 305, 10263"
"9427","1558, 3105, 4388"
"9428","1380, 1792, 4503"
"9429","11717, 28495, 10375"
"9430","1924, 2920, 1481"
"9431","5753, 3868, 3854"
"9432","1925, 1923, 1640"
"9433","2390, 1221, 1573"
"9434","1493, 3196, 3854"
"9435","1493, 2284, 3196"
"9436","1380, 13619, 1014"
"9437","930, 1611, 7303"
"9438","7303, 1853, 307"
"9440","3196, 1924, 1481"
"9441","5753, 1794, 2437"
"9442","1924, 1481, 3072"
"9444","599, 2863, 11717"
"9445","31113, 7723, 2851"
"9446","22695, 27613, 31050"
"9447","28929, 1623, 5753"
"9448","25431, 1275, 1853"
"9449","8245, 23115, 1853"
"9450","27613, 12585, 4264"
"9451","1925, 1923, 1558"
"9452","1925, 1923, 4503"
"9453","5753, 7303, 3868"
"9454","1924, 1481, 2688"
"9455","7045, 9875, 1957"
"9456","1224, 1228, 2437"
"9459","1880, 2291, 3854"
"9460","2284, 1380, 8358"
"9461","4566, 1658, 718"
"9462","1221, 12671, 28669"
"9463","8245, 30531, 31491"
"9464","21575, 3196, 6465"
"9465","1924, 1792, 1925"
"9466","23299, 31491, 4147"
"9467","1924, 1481, 3072"
"9468","12725, 2947, 17249"
"9469","23299, 31491, 4147"
"9471","29976, 28669, 25313"
"9472","1925, 1923, 1558"
"9473","3437, 1924, 1481"
"9475","9917, 2012, 12711"
"9476","33221, 10766, 2484"
"9477","3437, 3196, 1924"
"9478","1924, 2920, 1481"
"9479","1221, 12671, 28669"
"9480","1759, 31380, 22733"
"9481","10263, 1925, 1923"
"9483","3437, 1924, 1481"
"9484","11547, 14947, 9770"
"9485","1924, 2920, 1481"
"9486","5753, 1558, 1623"
"9487","1331, 23153, 10263"
"9490","1845, 6465, 1853"
"9491","3129, 2284, 1924"
"9492","8245, 30531, 31491"
"9493","14685, 1224, 1228"
"9494","305, 1924, 1481"
"9495","1924, 1481, 1558"
"9496","305, 3704, 1481"
"9497","3776, 2574, 10263"
"9498","1493, 2525, 21575"
"9499","6286, 2818, 23423"
"9500","3992, 978, 86"
"9501","27613, 12585, 1759"
"9502","3437, 9629, 347"
"9503","9487, 15839, 19857"
"9504","10263, 17745, 28929"
"9505","3196, 5763, 9629"
"9506","3437, 1493, 1924"
"9507","31050, 1421, 23423"
"9508","1759, 31050, 7723"
"9509","24273, 6509, 20929"
"9511","10263, 3196, 2920"
"9512","1924, 1481, 3704"
"9513","1924, 3625, 1481"
"9515","10263, 3437, 17249"
"9516","23301, 2390, 19291"
"9518","24273, 2688, 1759"
"9520","6465, 1845, 31113"
"9521","1925, 1923, 1853"
"9522","1792, 1534, 2484"
"9523","1924, 2920, 1794"
"9524","28713, 7334, 10330"
"9525","1623, 1865, 21575"
"9526","1221, 2871, 31592"
"9527","2291, 6465, 31592"
"9528","10263, 1924, 1792"
"9529","22695, 2958, 21235"
"9530","1558, 3105, 4388"
"9531","6286, 1179, 2036"
"9532","2920, 3072, 1558"
"9533","1853, 2036, 2291"
"9534","1558, 1179, 3105"
"9535","1493, 13993, 5290"
"9536","13619, 1148, 1300"
"9537","10534, 33221, 29413"
"9538","5753, 3868, 33221"
"9541","17745, 23579, 27613"
"9542","1558, 1845, 1481"
"9543","9487, 15839, 1872"
"9544","86, 28669, 1493"
"9545","1221, 1924, 1906"
"9546","1558, 1228, 3105"
"9548","86, 16442, 377"
"9549","3437, 9328, 7303"
"9550","6293, 7045, 4701"
"9551","16199, 11679, 11487"
"9552","1792, 1925, 1923"
"9554","2747, 1399, 1560"
"9555","7723, 2284, 7303"
"9556","17249, 17267, 23579"
"9557","1924, 1792, 1794"
"9559","1399, 5763, 3072"
"9560","1759, 1558, 3105"
"9561","28713, 7334, 10330"
"9562","1924, 1481, 1558"
"9563","28713, 7334, 10330"
"9564","10263, 30705, 17249"
"9565","86, 604, 1578"
"9566","33221, 8245, 24171"
"9567","10263, 1924, 930"
"9568","17249, 3019, 1924"
"9569","6465, 1853, 11717"
"9570","10263, 31050, 1845"
"9571","9487, 15839, 19857"
"9572","27613, 24273, 2688"
"9573","1924, 1481, 4388"
"9574","8245, 22013, 23115"
"9575","28713, 2390, 30915"
"9576","7303, 307, 2291"
"9577","1153, 1839, 2863"
"9579","1906, 28495, 29413"
"9580","3437, 3196, 1924"
"9581","1792, 6509, 1839"
"9582","2450, 10810, 30364"
"9584","5753, 7303, 14685"
"9585","3437, 8097, 1493"
"9586","1380, 31763, 971"
"9588","3072, 1759, 1558"
"9589","31490, 2450, 10810"
"9590","3437, 8097, 1493"
"9591","1481, 5753, 3239"
"9592","22695, 1399, 31050"
"9593","5763, 693, 2291"
"9594","305, 1925, 2920"
"9595","377, 2269, 311"
"9596","28929, 31050, 1623"
"9597","1924, 1481, 3072"
"9598","1759, 31050, 27613"
"9600","3437, 1924, 2920"
"9601","10263, 1792, 1925"
"9602","1792, 1925, 1923"
"9604","1493, 1906, 1792"
"9605","33902, 28929, 8097"
"9606","31490, 2450, 31491"
"9607","3196, 3854, 13993"
"9608","1924, 1481, 10766"
"9609","3196, 22695, 2920"
"9610","14685, 1153, 13619"
"9611","1792, 2322, 6511"
"9612","3437, 1493, 3196"
"9613","10263, 1924, 1792"
"9614","8097, 2284, 13245"
"9615","5753, 1623, 1534"
"9616","22695, 31491, 23711"
"9617","3437, 1924, 1481"
"9618","22695, 31491, 4147"
"9619","3437, 1493, 9328"
"9620","12671, 3019, 1380"
"9621","10263, 1792, 1925"
"9622","8245, 23115, 11717"
"9623","2709, 33254, 1275"
"9624","1493, 3196, 31491"
"9625","1558, 3105, 1924"
"9626","5753, 1558, 3105"
"9627","1493, 2284, 10534"
"9628","3437, 8097, 1493"
"9629","2291, 2292, 3196"
"9630","1558, 1853, 3105"
"9631","9487, 15839, 19857"
"9633","31490, 16442, 6714"
"9635","305, 5763, 1573"
"9636","3437, 8097, 832"
"9637","31763, 26019, 29831"
"9638","12585, 10375, 2506"
"9639","22695, 2920, 2688"
"9642","3432, 311, 294"
"9643","3437, 9328, 21575"
"9644","4443, 2193, 7081"
"9646","28929, 31050, 1623"
"9647","2390, 21899, 13931"
"9648","33221, 1658, 718"
"9649","5290, 5710, 25875"
"9651","1399, 5763, 4416"
"9652","29413, 30128, 2506"
"9653","1503, 15925, 8358"
"9654","10263, 3437, 2269"
"9655","6465, 1534, 31050"
"9657","1493, 2525, 21575"
"9658","1224, 399, 2287"
"9659","8097, 14647, 27629"
"9660","4388, 3776, 2574"
"9661","33221, 1558, 1179"
"9662","2484, 2200, 1623"
"9665","311, 8358, 1399"
"9666","9328, 1421, 2858"
"9667","1493, 2284, 2525"
"9669","27613, 12585, 31050"
"9671","33221, 31113, 2012"
"9672","23115, 1421, 1853"
"9673","5763, 2193, 1380"
"9674","2284, 7303, 295"
"9676","1221, 1567, 971"
"9677","1558, 3105, 11717"
"9681","10263, 3437, 1924"
"9682","17249, 3625, 2322"
"9683","3437, 9328, 21575"
"9684","6293, 19557, 7045"
"9685","3196, 5267, 17745"
"9686","1925, 1923, 3511"
"9687","2012, 86, 30915"
"9688","8358, 1924, 1399"
"9689","4503, 1558, 3105"
"9690","2390, 3437, 1924"
"9691","3129, 2291, 305"
"9692","10263, 24273, 19633"
"9693","2871, 8097, 927"
"9694","3196, 3854, 13993"
"9695","832, 1399, 5763"
"9696","24273, 1759, 31050"
"9697","2947, 2106, 13993"
"9698","1493, 2525, 21575"
"9699","11717, 8245, 1924"
"9700","1759, 1558, 12361"
"9701","12725, 1380, 8245"
"9702","10263, 1399, 3625"
"9704","2648, 599, 19137"
"9705","1845, 6465, 1853"
"9706","33221, 31128, 28961"
"9707","2709, 2747, 14685"
"9708","599, 31050, 10263"
"9710","9629, 4416, 347"
"9712","978, 1380, 3196"
"9713","1792, 2322, 9487"
"9714","311, 8358, 1399"
"9715","2747, 5763, 3072"
"9718","3019, 9328, 33964"
"9719","5763, 5877, 1221"
"9720","5753, 8097, 1493"
"9721","3437, 1924, 22695"
"9722","31050, 6465, 5877"
"9723","1221, 4566, 1567"
"9724","3437, 2747, 2036"
"9725","1925, 1923, 1853"
"9726","14647, 27629, 1759"
"9727","27613, 1853, 1275"
"9728","2390, 30825, 12671"
"9729","31050, 31491, 5753"
"9730","12725, 2688, 31491"
"9731","8245, 30531, 22013"
"9732","28929, 10766, 1179"
"9733","1558, 3105, 4388"
"9734","3196, 5267, 17745"
"9735","1924, 1481, 1558"
"9736","5753, 33221, 31050"
"9737","604, 17115, 31490"
"9738","11755, 30100, 4443"
"9739","305, 3704, 3507"
"9740","33221, 31128, 28961"
"9741","12725, 2284, 8358"
"9742","3437, 9328, 7303"
"9743","27613, 31050, 1845"
"9744","2106, 7308, 12121"
"9745","32034, 9494, 31050"
"9746","4388, 1275, 3396"
"9747","1560, 307, 2291"
"9748","31050, 12725, 29976"
"9749","31050, 32034, 9494"
"9750","1707, 377, 29876"
"9751","14647, 1792, 1153"
"9752","21653, 25397, 18195"
"9753","1558, 3105, 1481"
"9754","23249, 86, 8394"
"9756","311, 1794, 5763"
"9757","1924, 1925, 1481"
"9758","1759, 1275, 3396"
"9760","1493, 14647, 33221"
"9761","13245, 3881"
"9762","1399, 5763, 4503"
"9763","1924, 2920, 1481"
"9764","3437, 17249, 8097"
"9765","28929, 31050, 1623"
"9766","7303, 1481, 1853"
"9767","3437, 1493, 3196"
"9768","8097, 14647, 27629"
"9769","3254, 8097, 2284"
"9770","5753, 1794, 295"
"9771","8097, 2284, 13245"
"9772","86, 1921, 2109"
"9773","8245, 28929, 23115"
"9774","1924, 2450, 10810"
"9775","1493, 2525, 21575"
"9776","14647, 27629, 2688"
"9777","7303, 2747, 1153"
"9778","8369, 10693, 3196"
"9779","2747, 4503, 693"
"9780","1221, 1578, 28669"
"9781","33221, 1179, 21393"
"9782","3196, 2648, 14647"
"9783","3019, 1924, 1794"
"9786","12725, 16442, 2193"
"9787","22695, 1153, 30531"
"9789","4264, 1221, 10263"
"9790","8097, 17745, 6986"
"9791","27613, 12585, 24273"
"9792","8245, 30531, 23115"
"9793","1924, 2920, 1481"
"9794","3437, 1493, 1924"
"9795","7303, 1153, 3381"
"9796","6509, 23115, 1224"
"9797","9487, 3129, 15839"
"9798","5753, 32051, 5288"
"9799","10350, 13115, 5753"
"9800","9487, 15839, 2527"
"9801","8097, 1493, 2709"
"9802","8097, 16608, 7045"
"9803","764, 1221, 1573"
"9804","2284, 22695, 3129"
"9805","3437, 3196, 1924"
"9806","9875, 1957, 752"
"9807","22695, 33221, 28929"
"9810","2920, 1558, 3105"
"9811","28713, 7334, 10330"
"9812","1792, 1925, 1923"
"9813","3437, 8097, 1493"
"9814","33046, 31763, 911"
"9815","3437, 8097, 1493"
"9816","3437, 8097, 1493"
"9817","3507, 1880, 978"
"9818","2920, 24171, 1558"
"9819","1816, 10391, 31680"
"9820","1558, 3105, 2484"
"9822","8097, 1493, 21575"
"9823","8245, 30531, 2688"
"9824","5753, 17249, 14685"
"9825","27613, 31050, 4264"
"9826","832, 1399, 3072"
"9827","28929, 2858, 3254"
"9828","1924, 1481, 1558"
"9830","3437, 3196, 22695"
"9832","3437, 8097, 832"
"9833","2747, 13619, 3072"
"9834","7303, 12585, 305"
"9835","28929, 332, 17249"
"9836","30705, 2947, 2106"
"9837","3507, 978, 5763"
"9839","377, 32051, 311"
"9840","28929, 1179, 2484"
"9841","311, 8358, 1399"
"9842","978, 1380, 7861"
"9843","6465, 12027, 10263"
"9844","12725, 1221, 1567"
"9845","3437, 1924, 1153"
"9847","3507, 1380, 7861"
"9848","332, 15925, 10693"
"9849","3381, 1224, 12361"
"9850","2284, 2709, 2747"
"9851","33221, 32034, 9494"
"9852","1759, 31050, 2390"
"9853","30243, 2106, 13993"
"9854","27613, 12585, 24273"
"9855","14647, 27629, 31050"
"9856","1658, 1558, 1228"
"9857","3019, 3868, 1794"
"9858","31797, 1707, 3745"
"9859","5763, 9629, 4416"
"9860","16442, 29831, 32034"
"9861","1759, 1558, 1224"
"9862","2284, 13245, 2269"
"9864","1925, 1923, 2044"
"9865","2947, 22695, 3381"
"9866","12783, 21653, 18195"
"9867","2012, 86, 30915"
"9868","11717, 1845, 14543"
"9869","10263, 3625, 2920"
"9870","22695, 1153, 8245"
"9871","1558, 3105, 6251"
"9872","1481, 1759, 1558"
"9873","3437, 2284, 1924"
"9874","1658, 5742, 8250"
"9875","4503, 31050, 2895"
"9877","31050, 1558, 28511"
"9878","30705, 17249, 752"
"9879","693, 2291, 1925"
"9880","10263, 1925, 1923"
"9881","31050, 32034, 9494"
"9883","3507, 978, 1380"
"9884","8245, 1853, 1845"
"9885","24273, 31491, 1759"
"9886","1153, 3826, 6465"
"9887","3437, 1558, 4388"
"9888","10263, 1792, 1925"
"9890","5753, 3854, 14685"
"9891","7303, 2863, 1872"
"9892","1924, 1925, 1481"
"9893","5753, 3019, 7303"
"9894","30243, 13145, 2709"
"9895","3625, 1226, 1560"
"9896","3437, 1924, 1481"
"9897","31117, 1880, 6509"
"9898","2269, 2106, 19137"
"9899","31050, 23423, 4042"
"9900","1493, 13993, 5290"
"9901","22695, 2688, 31491"
"9903","23249, 10090, 23775"
"9905","17249, 2193, 7303"
"9906","1153, 22013, 6465"
"9907","2920, 3072, 1558"
"9909","14647, 27629, 295"
"9910","1558, 4388, 12783"
"9911","4566, 1658, 718"
"9912","1493, 2525, 2747"
"9913","8245, 30531, 22013"
"9915","1493, 2525, 21575"
"9916","8097, 832, 1924"
"9917","13245, 18755"
"9918","3854, 10534, 33221"
"9920","1759, 31050, 7723"
"9921","2506, 6251, 1743"
"9922","33221, 3625, 1145"
"9925","1399, 3507, 1460"
"9926","6728, 4264, 10263"
"9927","2871, 8097, 9328"
"9928","6509, 23115, 3826"
"9929","3437, 3196, 1924"
"9930","1558, 3105, 3437"
"9931","10263, 31592, 3437"
"9933","1759, 31050, 1845"
"9934","3437, 1493, 3196"
"9935","1853, 305, 2291"
"9936","1558, 3105, 30845"
"9938","20673, 28155, 10351"
"9939","1186, 1704, 1346"
"9940","305, 1558, 3105"
"9941","4388, 2920, 1759"
"9942","4198, 23249, 86"
"9943","1640, 999, 2736"
"9944","10263, 2947, 2269"
"9945","31490, 17249, 1929"
"9946","31490, 15045, 23777"
"9947","2920, 6465, 1845"
"9948","27907, 7435, 7436"
"9950","5753, 3868, 14685"
"9951","1924, 1481, 2291"
"9952","10263, 17249, 1153"
"9953","1399, 4503, 1560"
"9954","8097, 832, 13993"
"9955","5967, 5968, 23293"
"9958","10263, 3437, 17249"
"9960","1924, 1481, 1558"
"9961","1399, 3507, 7861"
"9962","1558, 3105, 2851"
"9963","1925, 1923, 1558"
"9964","27613, 2920, 1759"
"9965","1399, 5763, 693"
"9966","86, 1573, 2713"
"9967","7303, 1153, 3381"
"9968","13619, 8097, 30531"
"9969","1558, 3105, 12361"
"9970","1493, 21575, 13245"
"9971","1014, 5753, 26183"
"9972","1845, 14543, 6465"
"9974","1623, 305, 1558"
"9975","2106, 3196, 7308"
"9976","3437, 5753, 1493"
"9977","1924, 1481, 2036"
"9979","6465, 1845, 4264"
"9980","305, 1221, 29976"
"9981","1924, 2920, 1481"
"9982","27613, 4503, 1839"
"9983","1558, 1179, 3105"
"9984","23985, 7081, 31056"
"9985","6465, 31113, 12027"
"9986","8245, 6465, 1853"
"9987","27613, 12585, 31491"
"9988","5753, 305, 30845"
"9989","7334, 10330, 25313"
"9990","1924, 1481, 1558"
"9991","12725, 18391, 29413"
"9992","8245, 30531, 22013"
"9993","24273, 19633, 1014"
"9994","1924, 2920, 1481"
"9995","7303, 1792, 30531"
"9996","2193, 377, 32051"
"9997","23249, 27525, 764"
"9998","3437, 8097, 832"
"9999","31490, 2450, 10810"
"10000","33221, 1853, 6293"
"10001","31490, 2450, 1179"
"10002","10263, 3437, 1493"
"10003","1759, 31050, 1179"
"10004","2688, 1853, 3437"
"10005","4503, 10263, 1481"
"10006","8097, 14647, 27629"
"10011","1399, 4503, 3507"
"10013","1493, 22695, 3072"
"10014","311, 8358, 1399"
"10015","12725, 2947, 17249"
"10017","10263, 3437, 1493"
"10018","3196, 2648, 14647"
"10019","27613, 11547, 6465"
"10020","3196, 3854, 13993"
"10021","2747, 22695, 9487"
"10023","31050, 7723, 2284"
"10024","2390, 1573, 1578"
"10025","10263, 1399, 1925"
"10026","10263, 1493, 2284"
"10027","28929, 30531, 16608"
"10028","832, 2747, 1399"
"10029","19291, 504, 1327"
"10030","30531, 6465, 1845"
"10031","5753, 3868, 3854"
"10032","86, 1707, 29876"
"10033","12725, 4566, 1380"
"10034","10391, 5386, 4566"
"10035","2947, 2525, 13245"
"10036","9328, 13245, 27613"
"10037","8245, 30531, 22013"
"10038","4388, 2193, 1186"
"10039","33221, 23299, 24171"
"10040","22695, 2291, 305"
"10041","7303, 930, 1794"
"10042","2390, 3437, 2947"
"10043","5753, 31050, 1179"
"10044","32034, 9494, 1853"
"10045","1924, 9487, 1481"
"10046","2313, 86, 2928"
"10048","1623, 3259, 305"
"10049","2818, 6728, 17249"
"10051","33221, 1865, 10263"
"10052","2688, 3259, 6422"
"10053","1481, 1558, 4388"
"10054","27613, 24273, 1759"
"10055","3196, 3854, 13993"
"10056","5753, 7303, 3868"
"10057","12725, 718, 26019"
"10058","8358, 1503, 15925"
"10059","2648, 28929, 3258"
"10060","86, 3437, 1707"
"10061","2322, 1925, 1923"
"10062","832, 1906, 23831"
"10063","10263, 3437, 9629"
"10065","1153, 1224, 2036"
"10066","1558, 3105, 4388"
"10067","5753, 7303, 3868"
"10068","2688, 29413, 30128"
"10069","24273, 2688, 1759"
"10070","1534, 3625, 1053"
"10071","12725, 2947, 17249"
"10073","31050, 1558, 1224"
"10074","1611, 3776, 2574"
"10075","28713, 7334, 10330"
"10076","31490, 1558, 3105"
"10077","8097, 33221, 23299"
"10078","2947, 832, 2525"
"10079","5753, 2044, 1865"
"10082","3507, 1880, 978"
"10083","1399, 4503, 1560"
"10084","1153, 1224, 1228"
"10085","33221, 1558, 3105"
"10087","10263, 10457, 21597"
"10088","10263, 1925, 1923"
"10090","11717, 3196, 1493"
"10091","832, 4503, 7664"
"10092","5753, 3868, 295"
"10093","1558, 305, 1924"
"10094","1924, 2920, 1481"
"10095","1924, 1481, 1759"
"10096","3196, 3854, 13993"
"10097","2688, 31491, 29413"
"10098","2709, 3196, 3854"
"10099","10263, 3254, 6465"
"10100","1493, 9328, 21575"
"10101","1153, 8245, 22013"
"10102","12725, 5967, 5968"
"10103","3437, 8097, 2284"
"10104","2036, 2291, 305"
"10105","3196, 5267, 17745"
"10107","5753, 31491, 31050"
"10108","832, 693, 1925"
"10109","22695, 31491, 4147"
"10110","2390, 3437, 2284"
"10111","435, 1563, 949"
"10112","12725, 3019, 2747"
"10113","1792, 2322, 9487"
"10115","599, 1558, 1014"
"10116","14647, 27629, 10263"
"10118","5753, 3868, 3854"
"10119","10263, 2747, 930"
"10121","1925, 1923, 1839"
"10122","32034, 9494, 26183"
"10123","12671, 8097, 28431"
"10124","4443, 10528, 8097"
"10125","10263, 1792, 1925"
"10126","1924, 1792, 1925"
"10127","10090, 1221, 86"
"10128","1853, 11717, 14543"
"10129","28713, 10263, 31845"
"10130","3437, 1924, 1481"
"10131","9629, 347, 5763"
"10132","2284, 2709, 2747"
"10134","31490, 1567, 19029"
"10137","1845, 6465, 1153"
"10139","3854, 14685, 14647"
"10140","2291, 305, 1924"
"10141","12725, 2947, 17249"
"10142","1924, 2920, 1481"
"10143","1759, 31050, 1275"
"10145","1558, 1623, 3259"
"10146","3626, 3704, 31763"
"10147","2269, 1792, 2322"
"10148","1759, 31050, 112"
"10149","3437, 1493, 2747"
"10150","3437, 1924, 2920"
"10151","1623, 2818, 5753"
"10152","31117, 3072, 1652"
"10153","10263, 3437, 1924"
